num,scenario,kt,vbus,ktInception,vbusInception,ktDuration,vbusDuration,ktSeverity,vbusSeverity
1072,1.0,1.0,1.0,14.0,14.0,25.0,25.0,0.0302,7.25
1073,1.0,0.0,1.0,26.0,26.0,18.0,18.0,0.029,6.75
1074,1.0,1.0,1.0,14.0,14.0,12.0,12.0,0.0309,7.25
1075,1.0,0.0,1.0,16.0,16.0,40.0,40.0,0.029,7.25
1076,1.0,0.0,1.0,54.0,54.0,5.0,5.0,0.029,6.5
1077,1.0,1.0,0.0,26.0,26.0,13.0,13.0,0.0293,6.0
1078,1.0,0.0,1.0,15.0,15.0,19.0,19.0,0.029,4.25
1079,1.0,1.0,1.0,28.0,28.0,5.0,5.0,0.027,6.25
1080,1.0,1.0,1.0,6.0,6.0,27.0,27.0,0.0272,4.25
1081,1.0,0.0,1.0,35.0,35.0,18.0,18.0,0.029,4.0
1082,1.0,1.0,0.0,33.0,33.0,5.0,5.0,0.0276,6.0
1083,1.0,0.0,1.0,39.0,39.0,8.0,8.0,0.029,5.5
1084,1.0,1.0,1.0,43.0,43.0,5.0,5.0,0.0287,8.0
1085,1.0,1.0,0.0,11.0,11.0,39.0,39.0,0.0277,6.0
1086,1.0,1.0,1.0,26.0,26.0,32.0,32.0,0.0295,5.25
1087,1.0,1.0,1.0,23.0,23.0,29.0,29.0,0.0273,6.75
1088,1.0,0.0,1.0,48.0,48.0,10.0,10.0,0.029,4.75
1089,1.0,1.0,1.0,49.0,49.0,6.0,6.0,0.0305,4.0
1090,1.0,0.0,1.0,32.0,32.0,10.0,10.0,0.029,6.5
1091,1.0,0.0,1.0,9.0,9.0,21.0,21.0,0.029,6.75
1092,1.0,1.0,1.0,18.0,18.0,26.0,26.0,0.0303,6.75
1093,1.0,1.0,0.0,16.0,16.0,17.0,17.0,0.0298,6.0
1094,1.0,1.0,1.0,51.0,51.0,8.0,8.0,0.0272,5.5
1095,1.0,0.0,1.0,6.0,6.0,8.0,8.0,0.029,4.75
1096,1.0,1.0,0.0,33.0,33.0,23.0,23.0,0.0294,6.0
1097,1.0,1.0,0.0,26.0,26.0,23.0,23.0,0.0305,6.0
1098,1.0,1.0,1.0,28.0,28.0,12.0,12.0,0.0298,4.75
1099,1.0,1.0,1.0,17.0,17.0,35.0,35.0,0.0305,7.25
1100,1.0,1.0,1.0,45.0,45.0,13.0,13.0,0.0297,8.0
1101,1.0,1.0,0.0,12.0,12.0,6.0,6.0,0.0309,6.0
1102,1.0,0.0,1.0,24.0,24.0,18.0,18.0,0.029,5.0
1103,1.0,1.0,0.0,51.0,51.0,8.0,8.0,0.0287,6.0
1104,1.0,1.0,1.0,34.0,34.0,15.0,15.0,0.0286,4.75
1105,1.0,1.0,1.0,37.0,37.0,17.0,17.0,0.0307,4.25
1106,1.0,1.0,1.0,39.0,39.0,18.0,18.0,0.028,5.5
1107,1.0,0.0,1.0,8.0,8.0,28.0,28.0,0.029,5.0
1108,1.0,1.0,0.0,15.0,15.0,44.0,44.0,0.0281,6.0
1109,1.0,1.0,1.0,34.0,34.0,9.0,9.0,0.0306,5.5
1110,1.0,1.0,1.0,36.0,36.0,5.0,5.0,0.0309,6.0
1111,1.0,1.0,0.0,5.0,5.0,6.0,6.0,0.0297,6.0
1112,1.0,1.0,1.0,53.0,53.0,5.0,5.0,0.0293,7.0
1113,1.0,1.0,0.0,41.0,41.0,15.0,15.0,0.0282,6.0
1114,1.0,1.0,1.0,18.0,18.0,26.0,26.0,0.0308,6.0
1115,1.0,1.0,0.0,15.0,15.0,22.0,22.0,0.0273,6.0
1116,1.0,1.0,1.0,7.0,7.0,46.0,46.0,0.0306,7.25
1117,1.0,1.0,0.0,45.0,45.0,12.0,12.0,0.0296,6.0
1118,1.0,1.0,1.0,14.0,14.0,25.0,25.0,0.0301,7.5
1119,1.0,1.0,1.0,47.0,47.0,5.0,5.0,0.0272,7.25
1120,1.0,1.0,0.0,46.0,46.0,10.0,10.0,0.0273,6.0
1121,1.0,1.0,0.0,42.0,42.0,6.0,6.0,0.0297,6.0
1122,1.0,0.0,1.0,35.0,35.0,17.0,17.0,0.029,8.0
1123,1.0,0.0,1.0,54.0,54.0,5.0,5.0,0.029,7.5
1124,1.0,1.0,1.0,12.0,12.0,32.0,32.0,0.0283,7.0
1125,1.0,1.0,1.0,45.0,45.0,6.0,6.0,0.0299,7.0
1126,1.0,1.0,1.0,21.0,21.0,23.0,23.0,0.0272,4.5
1127,1.0,1.0,1.0,6.0,6.0,5.0,5.0,0.0273,4.75
1128,1.0,1.0,0.0,12.0,12.0,11.0,11.0,0.0282,6.0
1129,1.0,1.0,1.0,25.0,25.0,12.0,12.0,0.0291,5.75
1130,1.0,0.0,1.0,53.0,53.0,5.0,5.0,0.029,8.0
1131,1.0,0.0,1.0,24.0,24.0,32.0,32.0,0.029,4.5
1132,1.0,1.0,0.0,28.0,28.0,24.0,24.0,0.0276,6.0
1133,1.0,1.0,0.0,41.0,41.0,16.0,16.0,0.0288,6.0
1134,1.0,1.0,1.0,21.0,21.0,17.0,17.0,0.0305,7.0
1135,1.0,1.0,1.0,33.0,33.0,5.0,5.0,0.0278,7.0
1136,1.0,1.0,1.0,18.0,18.0,41.0,41.0,0.0277,8.0
1137,1.0,1.0,0.0,22.0,22.0,10.0,10.0,0.0296,6.0
1138,1.0,0.0,1.0,23.0,23.0,24.0,24.0,0.029,4.25
1139,1.0,1.0,1.0,39.0,39.0,17.0,17.0,0.0292,4.75
1140,1.0,1.0,0.0,5.0,5.0,32.0,32.0,0.0309,6.0
1141,1.0,1.0,0.0,45.0,45.0,11.0,11.0,0.0275,6.0
1142,1.0,1.0,1.0,41.0,41.0,9.0,9.0,0.0292,6.5
1143,1.0,1.0,0.0,43.0,43.0,8.0,8.0,0.0277,6.0
1144,1.0,1.0,1.0,39.0,39.0,5.0,5.0,0.0292,7.25
1145,1.0,1.0,1.0,38.0,38.0,11.0,11.0,0.0288,4.25
1146,1.0,0.0,1.0,11.0,11.0,15.0,15.0,0.029,4.0
1147,1.0,1.0,1.0,20.0,20.0,32.0,32.0,0.0307,6.75
1148,1.0,1.0,1.0,37.0,37.0,5.0,5.0,0.03,5.25
1149,1.0,1.0,1.0,29.0,29.0,28.0,28.0,0.0279,5.5
1150,1.0,1.0,1.0,10.0,10.0,24.0,24.0,0.0275,5.0
1151,1.0,1.0,0.0,49.0,49.0,8.0,8.0,0.0306,6.0
1152,1.0,1.0,1.0,50.0,50.0,5.0,5.0,0.0286,5.25
1153,1.0,0.0,1.0,19.0,19.0,6.0,6.0,0.029,5.75
1154,1.0,1.0,0.0,54.0,54.0,5.0,5.0,0.0298,6.0
1155,1.0,0.0,1.0,36.0,36.0,10.0,10.0,0.029,7.5
1156,1.0,1.0,0.0,42.0,42.0,11.0,11.0,0.0303,6.0
1157,1.0,1.0,1.0,25.0,25.0,23.0,23.0,0.0296,4.75
1158,1.0,1.0,1.0,26.0,26.0,25.0,25.0,0.0286,5.5
1159,1.0,0.0,1.0,54.0,54.0,5.0,5.0,0.029,7.5
1160,1.0,1.0,1.0,50.0,50.0,5.0,5.0,0.0297,7.5
1161,1.0,0.0,1.0,49.0,49.0,10.0,10.0,0.029,4.0
1162,1.0,1.0,0.0,42.0,42.0,11.0,11.0,0.0286,6.0
1163,1.0,1.0,1.0,27.0,27.0,5.0,5.0,0.0271,7.0
1164,1.0,1.0,0.0,26.0,26.0,7.0,7.0,0.0301,6.0
1165,1.0,1.0,1.0,26.0,26.0,8.0,8.0,0.0283,6.25
1166,1.0,1.0,0.0,26.0,26.0,5.0,5.0,0.0278,6.0
1167,1.0,0.0,1.0,6.0,6.0,8.0,8.0,0.029,6.75
1168,1.0,1.0,0.0,6.0,6.0,22.0,22.0,0.0298,6.0
1169,1.0,1.0,0.0,35.0,35.0,16.0,16.0,0.0304,6.0
1170,1.0,1.0,1.0,19.0,19.0,14.0,14.0,0.0272,6.5
1171,1.0,0.0,1.0,36.0,36.0,14.0,14.0,0.029,6.5
1172,1.0,1.0,0.0,20.0,20.0,22.0,22.0,0.0287,6.0
1173,1.0,0.0,1.0,34.0,34.0,22.0,22.0,0.029,5.5
1174,1.0,0.0,1.0,14.0,14.0,5.0,5.0,0.029,5.0
1175,1.0,1.0,1.0,44.0,44.0,13.0,13.0,0.029,6.75
1176,1.0,1.0,0.0,47.0,47.0,5.0,5.0,0.0278,6.0
1177,1.0,1.0,1.0,41.0,41.0,18.0,18.0,0.0279,6.0
1178,1.0,1.0,0.0,31.0,31.0,5.0,5.0,0.0299,6.0
1179,1.0,0.0,1.0,16.0,16.0,39.0,39.0,0.029,8.0
1180,1.0,1.0,0.0,54.0,54.0,5.0,5.0,0.0306,6.0
1181,1.0,1.0,0.0,38.0,38.0,5.0,5.0,0.0293,6.0
1182,1.0,1.0,1.0,45.0,45.0,5.0,5.0,0.0292,7.75
1183,1.0,0.0,1.0,35.0,35.0,6.0,6.0,0.029,4.25
1184,1.0,1.0,0.0,5.0,5.0,34.0,34.0,0.028,6.0
1185,1.0,1.0,0.0,12.0,12.0,20.0,20.0,0.0302,6.0
1186,1.0,1.0,1.0,49.0,49.0,5.0,5.0,0.0305,6.5
1187,1.0,1.0,1.0,13.0,13.0,5.0,5.0,0.0296,7.5
1188,1.0,1.0,0.0,49.0,49.0,6.0,6.0,0.0293,6.0
1189,1.0,1.0,0.0,43.0,43.0,5.0,5.0,0.0297,6.0
1190,1.0,0.0,1.0,49.0,49.0,5.0,5.0,0.029,4.5
1191,1.0,1.0,0.0,48.0,48.0,11.0,11.0,0.0297,6.0
1192,1.0,1.0,1.0,36.0,36.0,18.0,18.0,0.0277,4.0
1193,1.0,1.0,1.0,20.0,20.0,17.0,17.0,0.0299,4.25
1194,1.0,1.0,1.0,42.0,42.0,5.0,5.0,0.0271,6.5
1195,1.0,1.0,0.0,22.0,22.0,36.0,36.0,0.0303,6.0
1196,1.0,0.0,1.0,21.0,21.0,38.0,38.0,0.029,4.0
1197,1.0,1.0,0.0,31.0,31.0,25.0,25.0,0.0273,6.0
1198,1.0,1.0,1.0,52.0,52.0,5.0,5.0,0.0287,4.5
1199,1.0,0.0,1.0,41.0,41.0,18.0,18.0,0.029,7.75
1200,1.0,0.0,1.0,24.0,24.0,5.0,5.0,0.029,4.5
1201,1.0,1.0,1.0,35.0,35.0,5.0,5.0,0.0296,5.75
1202,1.0,1.0,0.0,53.0,53.0,5.0,5.0,0.0292,6.0
1203,1.0,1.0,0.0,37.0,37.0,8.0,8.0,0.0293,6.0
1204,1.0,0.0,1.0,52.0,52.0,7.0,7.0,0.029,6.25
1205,1.0,1.0,0.0,14.0,14.0,19.0,19.0,0.0304,6.0
1206,1.0,0.0,1.0,38.0,38.0,21.0,21.0,0.029,7.5
1207,1.0,1.0,0.0,14.0,14.0,9.0,9.0,0.0283,6.0
1208,1.0,1.0,1.0,18.0,18.0,11.0,11.0,0.0288,7.25
1209,1.0,0.0,1.0,47.0,47.0,11.0,11.0,0.029,4.0
1210,1.0,0.0,1.0,9.0,9.0,18.0,18.0,0.029,4.25
1211,1.0,1.0,0.0,21.0,21.0,15.0,15.0,0.0299,6.0
1212,1.0,1.0,0.0,10.0,10.0,25.0,25.0,0.0273,6.0
1213,1.0,1.0,1.0,10.0,10.0,11.0,11.0,0.0276,6.0
1214,1.0,0.0,1.0,11.0,11.0,14.0,14.0,0.029,4.5
1215,1.0,1.0,1.0,37.0,37.0,15.0,15.0,0.0292,5.5
1216,1.0,0.0,1.0,38.0,38.0,5.0,5.0,0.029,4.5
1217,1.0,0.0,1.0,43.0,43.0,15.0,15.0,0.029,5.0
1218,1.0,1.0,0.0,13.0,13.0,33.0,33.0,0.0306,6.0
1219,1.0,1.0,0.0,43.0,43.0,8.0,8.0,0.0282,6.0
1220,1.0,0.0,1.0,38.0,38.0,7.0,7.0,0.029,5.0
1221,1.0,1.0,0.0,31.0,31.0,27.0,27.0,0.0308,6.0
1222,1.0,1.0,1.0,51.0,51.0,8.0,8.0,0.0307,7.75
1223,1.0,0.0,1.0,25.0,25.0,25.0,25.0,0.029,7.5
1224,1.0,1.0,0.0,5.0,5.0,8.0,8.0,0.0292,6.0
1225,1.0,1.0,1.0,40.0,40.0,7.0,7.0,0.0294,7.0
1226,1.0,1.0,0.0,9.0,9.0,39.0,39.0,0.0297,6.0
1227,1.0,0.0,1.0,23.0,23.0,9.0,9.0,0.029,4.0
1228,1.0,1.0,0.0,12.0,12.0,20.0,20.0,0.0303,6.0
1229,1.0,0.0,1.0,13.0,13.0,5.0,5.0,0.029,7.25
1230,1.0,1.0,0.0,12.0,12.0,13.0,13.0,0.0292,6.0
1231,1.0,1.0,1.0,28.0,28.0,14.0,14.0,0.0277,7.75
1232,1.0,0.0,1.0,27.0,27.0,14.0,14.0,0.029,4.5
1233,1.0,0.0,1.0,39.0,39.0,5.0,5.0,0.029,4.25
1234,1.0,1.0,0.0,37.0,37.0,8.0,8.0,0.0284,6.0
1235,1.0,1.0,0.0,7.0,7.0,12.0,12.0,0.0306,6.0
1236,1.0,1.0,1.0,39.0,39.0,18.0,18.0,0.0292,8.0
1237,1.0,1.0,1.0,25.0,25.0,24.0,24.0,0.0276,4.25
1238,1.0,0.0,1.0,27.0,27.0,6.0,6.0,0.029,4.5
1239,1.0,0.0,1.0,26.0,26.0,5.0,5.0,0.029,7.0
1240,1.0,1.0,1.0,38.0,38.0,7.0,7.0,0.0272,5.25
1241,1.0,1.0,1.0,31.0,31.0,26.0,26.0,0.0286,5.0
1242,1.0,1.0,1.0,21.0,21.0,14.0,14.0,0.0302,7.0
1243,1.0,0.0,1.0,29.0,29.0,5.0,5.0,0.029,5.0
1244,1.0,0.0,1.0,44.0,44.0,5.0,5.0,0.029,5.25
1245,1.0,1.0,1.0,22.0,22.0,32.0,32.0,0.0301,7.75
1246,1.0,1.0,1.0,19.0,19.0,5.0,5.0,0.0308,6.0
1247,1.0,1.0,1.0,25.0,25.0,32.0,32.0,0.0292,7.5
1248,1.0,1.0,0.0,52.0,52.0,6.0,6.0,0.0278,6.0
1249,1.0,1.0,1.0,43.0,43.0,5.0,5.0,0.0301,5.0
1250,1.0,0.0,1.0,42.0,42.0,6.0,6.0,0.029,6.75
1251,1.0,1.0,1.0,8.0,8.0,15.0,15.0,0.0285,5.75
1252,1.0,0.0,1.0,30.0,30.0,17.0,17.0,0.029,6.75
1253,1.0,1.0,0.0,48.0,48.0,9.0,9.0,0.0302,6.0
1254,1.0,1.0,0.0,44.0,44.0,11.0,11.0,0.0296,6.0
1255,1.0,1.0,1.0,36.0,36.0,17.0,17.0,0.0285,6.5
1256,1.0,1.0,1.0,29.0,29.0,13.0,13.0,0.0273,4.25
1257,1.0,1.0,0.0,51.0,51.0,5.0,5.0,0.0283,6.0
1258,1.0,1.0,0.0,24.0,24.0,28.0,28.0,0.0287,6.0
1259,1.0,1.0,1.0,44.0,44.0,14.0,14.0,0.0295,7.75
1260,1.0,0.0,1.0,53.0,53.0,5.0,5.0,0.029,6.0
1261,1.0,1.0,1.0,5.0,5.0,31.0,31.0,0.0299,6.0
1262,1.0,0.0,1.0,5.0,5.0,18.0,18.0,0.029,6.75
1263,1.0,1.0,1.0,29.0,29.0,15.0,15.0,0.0279,5.25
1264,1.0,0.0,1.0,5.0,5.0,38.0,38.0,0.029,5.5
1265,1.0,1.0,0.0,21.0,21.0,24.0,24.0,0.0278,6.0
1266,1.0,1.0,0.0,18.0,18.0,6.0,6.0,0.029,6.0
1267,1.0,0.0,1.0,52.0,52.0,5.0,5.0,0.029,7.25
1268,1.0,1.0,0.0,44.0,44.0,5.0,5.0,0.0271,6.0
1269,1.0,1.0,1.0,17.0,17.0,25.0,25.0,0.0272,8.0
1270,1.0,1.0,1.0,35.0,35.0,9.0,9.0,0.0272,5.0
1271,1.0,1.0,1.0,40.0,40.0,18.0,18.0,0.0299,7.75
1272,1.0,1.0,0.0,51.0,51.0,5.0,5.0,0.028,6.0
1273,1.0,1.0,0.0,24.0,24.0,31.0,31.0,0.0303,6.0
1274,1.0,0.0,1.0,8.0,8.0,44.0,44.0,0.029,4.0
1275,1.0,1.0,1.0,47.0,47.0,5.0,5.0,0.0305,7.0
1276,1.0,0.0,1.0,29.0,29.0,11.0,11.0,0.029,5.25
1277,1.0,1.0,1.0,11.0,11.0,15.0,15.0,0.0273,5.25
1278,1.0,0.0,1.0,44.0,44.0,14.0,14.0,0.029,6.75
1279,1.0,1.0,1.0,36.0,36.0,11.0,11.0,0.0302,6.25
1280,1.0,0.0,1.0,39.0,39.0,17.0,17.0,0.029,7.0
1281,1.0,1.0,0.0,33.0,33.0,23.0,23.0,0.0305,6.0
1282,1.0,0.0,1.0,6.0,6.0,53.0,53.0,0.029,6.5
1283,1.0,1.0,1.0,36.0,36.0,14.0,14.0,0.0307,4.5
1284,1.0,1.0,1.0,48.0,48.0,6.0,6.0,0.0273,7.5
1285,1.0,1.0,0.0,8.0,8.0,42.0,42.0,0.0291,6.0
1286,1.0,0.0,1.0,33.0,33.0,5.0,5.0,0.029,7.5
1287,1.0,0.0,1.0,50.0,50.0,5.0,5.0,0.029,4.0
1288,1.0,1.0,1.0,31.0,31.0,5.0,5.0,0.0275,7.75
1289,1.0,0.0,1.0,10.0,10.0,17.0,17.0,0.029,4.0
1290,1.0,1.0,1.0,17.0,17.0,28.0,28.0,0.0295,5.25
1291,1.0,0.0,1.0,32.0,32.0,21.0,21.0,0.029,5.0
1292,1.0,1.0,1.0,23.0,23.0,36.0,36.0,0.0288,6.25
1293,1.0,1.0,1.0,8.0,8.0,11.0,11.0,0.0299,4.0
1294,1.0,1.0,0.0,37.0,37.0,22.0,22.0,0.0303,6.0
1295,1.0,0.0,1.0,47.0,47.0,5.0,5.0,0.029,5.75
1296,1.0,1.0,1.0,35.0,35.0,5.0,5.0,0.0306,7.75
1297,1.0,0.0,1.0,37.0,37.0,11.0,11.0,0.029,5.0
1298,1.0,0.0,1.0,48.0,48.0,5.0,5.0,0.029,4.25
1299,1.0,0.0,1.0,43.0,43.0,5.0,5.0,0.029,7.75
1300,1.0,0.0,1.0,49.0,49.0,10.0,10.0,0.029,5.25
1301,1.0,0.0,1.0,20.0,20.0,28.0,28.0,0.029,6.5
1302,1.0,0.0,1.0,52.0,52.0,5.0,5.0,0.029,7.5
1303,1.0,1.0,1.0,12.0,12.0,42.0,42.0,0.0276,7.5
1304,1.0,1.0,0.0,32.0,32.0,6.0,6.0,0.0282,6.0
1305,1.0,1.0,0.0,37.0,37.0,5.0,5.0,0.0295,6.0
1306,1.0,0.0,1.0,42.0,42.0,5.0,5.0,0.029,6.5
1307,1.0,0.0,1.0,17.0,17.0,5.0,5.0,0.029,4.75
1308,1.0,0.0,1.0,54.0,54.0,5.0,5.0,0.029,5.0
1309,1.0,1.0,0.0,12.0,12.0,45.0,45.0,0.0301,6.0
1310,1.0,1.0,1.0,45.0,45.0,5.0,5.0,0.0274,4.75
1311,1.0,1.0,1.0,34.0,34.0,19.0,19.0,0.0304,8.0
1312,1.0,1.0,0.0,10.0,10.0,23.0,23.0,0.0275,6.0
1313,1.0,0.0,1.0,12.0,12.0,44.0,44.0,0.029,4.0
1314,1.0,1.0,1.0,14.0,14.0,23.0,23.0,0.0273,4.75
1315,1.0,1.0,0.0,54.0,54.0,5.0,5.0,0.0272,6.0
1316,1.0,1.0,1.0,20.0,20.0,39.0,39.0,0.0291,4.0
1317,1.0,0.0,1.0,54.0,54.0,5.0,5.0,0.029,5.25
1318,1.0,1.0,1.0,14.0,14.0,32.0,32.0,0.0303,7.75
1319,1.0,0.0,1.0,46.0,46.0,6.0,6.0,0.029,7.0
1320,1.0,1.0,0.0,20.0,20.0,29.0,29.0,0.031,6.0
1321,1.0,1.0,0.0,5.0,5.0,25.0,25.0,0.0277,6.0
1322,1.0,1.0,0.0,8.0,8.0,47.0,47.0,0.0309,6.0
1323,1.0,1.0,0.0,39.0,39.0,5.0,5.0,0.0288,6.0
1324,1.0,0.0,1.0,29.0,29.0,13.0,13.0,0.029,4.25
1325,1.0,1.0,0.0,20.0,20.0,23.0,23.0,0.0285,6.0
1326,1.0,1.0,0.0,10.0,10.0,33.0,33.0,0.0296,6.0
1327,1.0,1.0,0.0,7.0,7.0,7.0,7.0,0.0272,6.0
1328,1.0,1.0,1.0,15.0,15.0,38.0,38.0,0.03,7.25
1329,1.0,1.0,0.0,13.0,13.0,28.0,28.0,0.0306,6.0
1330,1.0,0.0,1.0,13.0,13.0,29.0,29.0,0.029,7.5
1331,1.0,0.0,1.0,16.0,16.0,26.0,26.0,0.029,6.5
1332,1.0,1.0,0.0,39.0,39.0,20.0,20.0,0.0303,6.0
1333,1.0,1.0,1.0,25.0,25.0,26.0,26.0,0.0283,4.0
1334,1.0,0.0,1.0,13.0,13.0,34.0,34.0,0.029,7.5
1335,1.0,0.0,1.0,24.0,24.0,6.0,6.0,0.029,7.25
1336,1.0,1.0,0.0,16.0,16.0,14.0,14.0,0.0271,6.0
1337,1.0,1.0,0.0,46.0,46.0,7.0,7.0,0.0278,6.0
1338,1.0,1.0,1.0,14.0,14.0,33.0,33.0,0.0298,4.5
1339,1.0,0.0,1.0,49.0,49.0,8.0,8.0,0.029,5.0
1340,1.0,1.0,0.0,25.0,25.0,20.0,20.0,0.0281,6.0
1341,1.0,0.0,1.0,52.0,52.0,7.0,7.0,0.029,4.75
1342,1.0,1.0,0.0,23.0,23.0,32.0,32.0,0.0309,6.0
1343,1.0,1.0,1.0,50.0,50.0,7.0,7.0,0.0281,7.0
1344,1.0,1.0,1.0,16.0,16.0,6.0,6.0,0.0282,6.5
1345,1.0,1.0,0.0,35.0,35.0,16.0,16.0,0.0309,6.0
1346,1.0,0.0,1.0,6.0,6.0,5.0,5.0,0.029,6.5
1347,1.0,0.0,1.0,45.0,45.0,5.0,5.0,0.029,7.25
1348,1.0,1.0,1.0,20.0,20.0,10.0,10.0,0.0271,4.5
1349,1.0,0.0,1.0,52.0,52.0,6.0,6.0,0.029,7.5
1350,1.0,0.0,1.0,50.0,50.0,6.0,6.0,0.029,7.5
1351,1.0,1.0,0.0,39.0,39.0,15.0,15.0,0.0272,6.0
1352,1.0,1.0,1.0,16.0,16.0,30.0,30.0,0.0294,7.5
1353,1.0,1.0,0.0,7.0,7.0,26.0,26.0,0.0306,6.0
1354,1.0,0.0,1.0,44.0,44.0,7.0,7.0,0.029,6.25
1355,1.0,1.0,1.0,54.0,54.0,5.0,5.0,0.0275,7.25
1356,1.0,1.0,0.0,43.0,43.0,14.0,14.0,0.0279,6.0
1357,1.0,0.0,1.0,5.0,5.0,50.0,50.0,0.029,5.0
1358,1.0,1.0,1.0,17.0,17.0,17.0,17.0,0.0282,7.25
1359,1.0,1.0,1.0,48.0,48.0,5.0,5.0,0.0286,5.5
1360,1.0,1.0,0.0,40.0,40.0,6.0,6.0,0.0279,6.0
1361,1.0,1.0,1.0,12.0,12.0,5.0,5.0,0.0276,4.0
1362,1.0,0.0,1.0,25.0,25.0,5.0,5.0,0.029,8.0
1363,1.0,0.0,1.0,5.0,5.0,11.0,11.0,0.029,5.0
1364,1.0,0.0,1.0,38.0,38.0,6.0,6.0,0.029,4.75
1365,1.0,1.0,0.0,47.0,47.0,11.0,11.0,0.0282,6.0
1366,1.0,1.0,1.0,38.0,38.0,17.0,17.0,0.0285,7.5
1367,1.0,1.0,0.0,7.0,7.0,41.0,41.0,0.0304,6.0
1368,1.0,1.0,1.0,30.0,30.0,12.0,12.0,0.0295,8.0
1369,1.0,0.0,1.0,49.0,49.0,5.0,5.0,0.029,5.25
1370,1.0,1.0,0.0,18.0,18.0,29.0,29.0,0.0283,6.0
1371,1.0,0.0,1.0,8.0,8.0,44.0,44.0,0.029,4.5
1372,1.0,1.0,0.0,6.0,6.0,51.0,51.0,0.027,6.0
1373,1.0,0.0,1.0,12.0,12.0,20.0,20.0,0.029,4.25
1374,1.0,0.0,1.0,39.0,39.0,5.0,5.0,0.029,6.25
1375,1.0,1.0,1.0,45.0,45.0,5.0,5.0,0.0295,7.5
1376,1.0,0.0,1.0,10.0,10.0,20.0,20.0,0.029,5.5
1377,1.0,1.0,1.0,38.0,38.0,5.0,5.0,0.0291,4.75
1378,1.0,1.0,1.0,22.0,22.0,25.0,25.0,0.0296,5.5
1379,1.0,0.0,1.0,51.0,51.0,6.0,6.0,0.029,6.75
1380,1.0,1.0,1.0,50.0,50.0,8.0,8.0,0.0284,6.0
1381,1.0,1.0,1.0,5.0,5.0,31.0,31.0,0.0284,5.75
1382,1.0,0.0,1.0,15.0,15.0,12.0,12.0,0.029,4.75
1383,1.0,0.0,1.0,26.0,26.0,14.0,14.0,0.029,7.25
1384,1.0,1.0,1.0,46.0,46.0,5.0,5.0,0.0294,6.25
1385,1.0,1.0,1.0,22.0,22.0,20.0,20.0,0.0297,4.0
1386,1.0,0.0,1.0,40.0,40.0,9.0,9.0,0.029,8.0
1387,1.0,0.0,1.0,39.0,39.0,5.0,5.0,0.029,5.5
1388,1.0,1.0,1.0,10.0,10.0,17.0,17.0,0.029,5.25
1389,1.0,1.0,0.0,21.0,21.0,19.0,19.0,0.0278,6.0
1390,1.0,0.0,1.0,5.0,5.0,16.0,16.0,0.029,5.25
1391,1.0,1.0,0.0,52.0,52.0,5.0,5.0,0.0291,6.0
1392,1.0,1.0,0.0,19.0,19.0,21.0,21.0,0.0276,6.0
1393,1.0,0.0,1.0,12.0,12.0,46.0,46.0,0.029,7.5
1394,1.0,1.0,0.0,40.0,40.0,5.0,5.0,0.0298,6.0
1395,1.0,1.0,0.0,28.0,28.0,5.0,5.0,0.0282,6.0
1396,1.0,1.0,1.0,36.0,36.0,17.0,17.0,0.0295,7.75
1397,1.0,1.0,0.0,47.0,47.0,5.0,5.0,0.0273,6.0
1398,1.0,1.0,1.0,22.0,22.0,13.0,13.0,0.0296,8.0
1399,1.0,0.0,1.0,23.0,23.0,15.0,15.0,0.029,6.5
1400,1.0,1.0,1.0,7.0,7.0,26.0,26.0,0.0299,5.75
1401,1.0,1.0,1.0,11.0,11.0,48.0,48.0,0.0292,6.75
1402,1.0,1.0,0.0,49.0,49.0,5.0,5.0,0.0274,6.0
1403,1.0,1.0,0.0,37.0,37.0,19.0,19.0,0.0295,6.0
1404,1.0,1.0,1.0,32.0,32.0,6.0,6.0,0.0284,6.0
1405,1.0,0.0,1.0,36.0,36.0,5.0,5.0,0.029,5.0
1406,1.0,1.0,1.0,35.0,35.0,19.0,19.0,0.0275,4.75
1407,1.0,1.0,0.0,35.0,35.0,15.0,15.0,0.0306,6.0
1408,1.0,1.0,0.0,21.0,21.0,5.0,5.0,0.029,6.0
1409,1.0,1.0,1.0,39.0,39.0,20.0,20.0,0.0295,7.0
1410,1.0,0.0,1.0,29.0,29.0,5.0,5.0,0.029,6.25
1411,1.0,1.0,1.0,17.0,17.0,20.0,20.0,0.0275,6.5
1412,1.0,1.0,1.0,46.0,46.0,5.0,5.0,0.0289,6.75
1413,1.0,1.0,0.0,36.0,36.0,5.0,5.0,0.0281,6.0
1414,1.0,0.0,1.0,28.0,28.0,13.0,13.0,0.029,7.5
1415,1.0,0.0,1.0,44.0,44.0,14.0,14.0,0.029,4.5
1416,1.0,1.0,0.0,35.0,35.0,5.0,5.0,0.0307,6.0
1417,1.0,0.0,1.0,13.0,13.0,10.0,10.0,0.029,5.0
1418,1.0,1.0,0.0,6.0,6.0,20.0,20.0,0.0285,6.0
1419,1.0,1.0,0.0,54.0,54.0,5.0,5.0,0.0287,6.0
1420,1.0,1.0,1.0,40.0,40.0,5.0,5.0,0.0304,4.5
1421,1.0,0.0,1.0,49.0,49.0,5.0,5.0,0.029,5.25
1422,1.0,1.0,0.0,21.0,21.0,28.0,28.0,0.0305,6.0
